RCPT_YR,CGG_CD,CGG_NM_EN,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,CODE,BLDG_NM,CGG_NM
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,353.0,5.0,2025-02-17,22000,69.84,32.0,5.0,,,2002.0,Multiplex House,Direct Transaction,,1150010300,Sunvillat,강서구
2025,11710,Songpa-gu,10800,Munjeong-dong,1.0,Land,624.0,0.0,2025-02-17,27700,29.83,42.745,13.0,,,2015.0,Officetel,Brokerage Transaction,서울 송파구,1171010800,Songpa I -Park,송파구
2025,11680,Gangnam-gu,10300,Gaepo-dong,1.0,Land,1282.0,0.0,2025-02-17,233000,59.92,0.0,12.0,,,2020.0,Apartment,Brokerage Transaction,서울 강남구,1168010300,Gaeporamian Forest,강남구
2025,11740,Gangdong-gu,10500,Gil-dong,,,,,2025-02-17,146600,216.0,149.0,0.0,,,1989.0,Detached House,Brokerage Transaction,서울 강동구,1174010500,Nan,강동구
2025,11170,Yongsan-gu,13100,Hannam-dong,1.0,Land,827.0,0.0,2025-02-16,143500,65.17,0.0,5.0,,,2016.0,Apartment,Brokerage Transaction,서울 성동구,1117013100,Hannam Happy Tree,용산구
2025,11680,Gangnam-gu,11000,Apgujeong-dong,1.0,Land,486.0,0.0,2025-02-16,435000,101.09,0.0,6.0,,,1978.0,Apartment,Brokerage Transaction,"서울 강남구, 서울 용산구",1168011000,Hanyang 4,강남구
2025,11380,Eunpyeong-gu,10900,Sinsa-dong,1.0,Land,370.0,0.0,2025-02-16,81500,84.997,0.0,12.0,,,2006.0,Apartment,Brokerage Transaction,서울 은평구,1138010900,Eunpyeong Shrine Doosan Wive,은평구
2025,11110,Jongno-gu,14000,Samcheong-dong,1.0,Land,35.0,149.0,2025-02-16,30000,38.58,24.0,2.0,,,2001.0,Multiplex House,Brokerage Transaction,경기 고양시 덕양구,1111014000,(35-149),종로구
2025,11380,Eunpyeong-gu,10700,Eungam-dong,1.0,Land,99.0,70.0,2025-02-16,25500,26.7,16.0,5.0,,,2022.0,Multiplex House,Direct Transaction,,1138010700,Hanju Parkville,은평구
2025,11680,Gangnam-gu,11400,Irwon-dong,1.0,Land,731.0,0.0,2025-02-16,235000,84.73,0.0,4.0,,,1994.0,Apartment,Brokerage Transaction,"경기 고양시 일산동구, 서울 강남구",1168011400,Hansol Village,강남구
2025,11380,Eunpyeong-gu,10500,Gusan-dong,1.0,Land,216.0,13.0,2025-02-16,19000,29.94,19.0,4.0,,,2011.0,Multiplex House,Brokerage Transaction,경기 양주시,1138010500,Unicastle,은평구
2025,11500,Gangseo-gu,10100,Yeomchang-dong,1.0,Land,244.0,2.0,2025-02-16,73000,59.94,0.0,12.0,,,1995.0,Apartment,Brokerage Transaction,서울 강서구,1150010100,Samsung Hanmae,강서구
2025,11440,Mapo-gu,10200,Gongdeok-dong,1.0,Land,460.0,0.0,2025-02-16,146000,84.939,0.0,13.0,,,2004.0,Apartment,Brokerage Transaction,서울 마포구,1144010200,Hanwha Dream Green,마포구
2025,11200,Seongdong-gu,11300,Oksu-dong,1.0,Land,561.0,0.0,2025-02-16,170000,59.84,0.0,6.0,,,2012.0,Apartment,Brokerage Transaction,서울 성동구,1120011300,Raemian Corn Riverzen,성동구
2025,11200,Seongdong-gu,11300,Oksu-dong,1.0,Land,561.0,0.0,2025-02-16,175500,59.98,0.0,9.0,,,2012.0,Apartment,Brokerage Transaction,서울 성동구,1120011300,Raemian Corn Riverzen,성동구
2025,11650,Seocho-gu,10600,Jamwon-dong,1.0,Land,157.0,0.0,2025-02-16,290000,84.91,0.0,2.0,,,2002.0,Apartment,Brokerage Transaction,서울 서초구,1165010600,Donga,서초구
2025,11440,Mapo-gu,12600,Jung-dong,1.0,Land,398.0,0.0,2025-02-16,109000,84.94,0.0,7.0,,,2006.0,Apartment,Brokerage Transaction,서울 마포구,1144012600,Ultra World Cup (True Nuri),마포구
2025,11410,Seodaemun-gu,12000,Namgajwa-dong,1.0,Land,379.0,0.0,2025-02-16,93000,59.788,0.0,6.0,,,2005.0,Apartment,Brokerage Transaction,서울 서대문구,1141012000,Ramie Annam Gajwa 2nd,서대문구
2025,11410,Seodaemun-gu,11700,Yeonhui-dong,1.0,Land,76.0,24.0,2025-02-16,11300,25.73,38.15,5.0,,,2002.0,Officetel,Brokerage Transaction,서울 서대문구,1141011700,(76-24),서대문구
2025,11530,Guro-gu,10200,Guro-dong,1.0,Land,779.0,2.0,2025-02-16,17500,35.63,0.0,1.0,,,1995.0,Apartment,Brokerage Transaction,서울 구로구,1153010200,(779-2),구로구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,913.0,0.0,2025-02-16,135000,39.1,0.0,22.0,,,2018.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Helio City,송파구
2025,11230,Dongdaemun-gu,10200,Yongdu-dong,1.0,Land,795.0,0.0,2025-02-16,120100,59.96,0.0,18.0,,,2021.0,Apartment,Brokerage Transaction,서울 동대문구,1123010200,This is the world Cheonggye Central Foret,동대문구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,913.0,0.0,2025-02-16,232000,84.95,0.0,10.0,,,2018.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Helio City,송파구
2025,11440,Mapo-gu,11500,Sangsu-dong,1.0,Land,86.0,12.0,2025-02-16,31500,36.6,30.0,1.0,,,1990.0,Multiplex House,Brokerage Transaction,서울 마포구,1144011500,(86-12),마포구
2025,11530,Guro-gu,10800,Oryu-dong,1.0,Land,338.0,0.0,2025-02-16,59000,105.21,0.0,11.0,,,1998.0,Apartment,Brokerage Transaction,서울 구로구,1153010800,East Golden,구로구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,913.0,0.0,2025-02-16,235000,84.99,0.0,6.0,,,2018.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Helio City,송파구
2025,11710,Songpa-gu,10700,Garak-dong,1.0,Land,913.0,0.0,2025-02-16,276000,110.66,0.0,6.0,,,2018.0,Apartment,Brokerage Transaction,서울 송파구,1171010700,Helio City,송파구
2025,11590,Dongjak-gu,10700,Sadang-dong,1.0,Land,169.0,32.0,2025-02-16,70000,59.96,0.0,6.0,,,1991.0,Apartment,Brokerage Transaction,서울 동작구,1159010700,hyundai,동작구
2025,11410,Seodaemun-gu,10800,Yeongcheon-dong,1.0,Land,100.0,0.0,2025-02-16,105000,84.78,0.0,15.0,,,1995.0,Apartment,Brokerage Transaction,서울 서대문구,1141010800,Independent Moon Samho,서대문구
2025,11260,Jungnang-gu,10100,Myeonmok-dong,1.0,Land,1545.0,0.0,2025-02-16,117000,84.956,0.0,5.0,,,2020.0,Apartment,Brokerage Transaction,서울 중랑구,1126010100,Saga Central I -Park,중랑구
2025,11680,Gangnam-gu,10300,Gaepo-dong,1.0,Land,1280.0,0.0,2025-02-16,312000,84.94,0.0,28.0,,,2019.0,Apartment,Brokerage Transaction,서울 강남구,1168010300,Raemian Blessing,강남구
2025,11560,Yeongdeungpo-gu,10900,Yeongdeungpo-dong 8(pal)-ga,1.0,Land,76.0,1.0,2025-02-16,98500,59.91,0.0,9.0,,,1999.0,Apartment,Brokerage Transaction,서울 영등포구,1156010900,Triple,영등포구
2025,11680,Gangnam-gu,10300,Gaepo-dong,1.0,Land,179.0,0.0,2025-02-16,223000,79.61,0.0,2.0,,,1987.0,Apartment,Brokerage Transaction,서울 강남구,1168010300,Woosung 8,강남구
2025,11710,Songpa-gu,11200,Ogeum-dong,1.0,Land,43.0,0.0,2025-02-16,200000,130.93,0.0,1.0,,,1984.0,Apartment,Brokerage Transaction,서울 송파구,1171011200,Hyundai (2-4th),송파구
2025,11350,Nowon-gu,10500,Sanggye-dong,1.0,Land,765.0,0.0,2025-02-16,54000,58.01,0.0,4.0,,,1988.0,Apartment,Brokerage Transaction,서울 노원구,1135010500,Sanggye Jugong 1 (high floor),노원구
2025,11350,Nowon-gu,10500,Sanggye-dong,1.0,Land,765.0,0.0,2025-02-16,55000,58.01,0.0,6.0,,,1988.0,Apartment,Brokerage Transaction,서울 노원구,1135010500,Sanggye Jugong 1 (high floor),노원구
2025,11710,Songpa-gu,10300,Pungnap-dong,1.0,Land,413.0,1.0,2025-02-16,127000,83.02,0.0,8.0,,,1995.0,Apartment,Brokerage Transaction,"서울 강동구, 서울 송파구",1171010300,Hyundai 1,송파구
2025,11170,Yongsan-gu,12900,Ichon-dong,1.0,Land,404.0,0.0,2025-02-16,182500,59.88,0.0,14.0,,,1998.0,Apartment,Brokerage Transaction,서울 용산구,1117012900,Hangaram,용산구
2025,11215,Gwangjin-gu,10500,Jayang-dong,1.0,Land,579.0,0.0,2025-02-16,118000,79.75,0.0,11.0,,,1988.0,Apartment,Brokerage Transaction,서울 송파구,1121510500,Woosung 1,광진구
2025,11350,Nowon-gu,10500,Sanggye-dong,1.0,Land,730.0,2.0,2025-02-16,81500,73.94,0.0,13.0,,,1987.0,Apartment,Brokerage Transaction,서울 노원구,1135010500,Sanggye Jugong 3 (high -rise),노원구
2025,11560,Yeongdeungpo-gu,13200,Singil-dong,1.0,Land,621.0,3.0,2025-02-16,46300,48.72,30.0,3.0,,,2018.0,Multiplex House,Brokerage Transaction,"서울 동작구, 서울 영등포구",1156013200,Highville 1st,영등포구
2025,11350,Nowon-gu,10500,Sanggye-dong,1.0,Land,720.0,0.0,2025-02-16,66000,58.01,0.0,3.0,,,1988.0,Apartment,Brokerage Transaction,서울 노원구,1135010500,Sanggye Jugong 6 (high floor),노원구
2025,11350,Nowon-gu,10400,Hagye-dong,1.0,Land,270.0,0.0,2025-02-16,107000,84.91,0.0,8.0,,,1988.0,Apartment,Brokerage Transaction,서울 노원구,1135010400,dominant,노원구
2025,11215,Gwangjin-gu,10500,Jayang-dong,1.0,Land,642.0,0.0,2025-02-16,86500,59.72,0.0,2.0,,20250326.0,1998.0,Apartment,Brokerage Transaction,서울 광진구,1121510500,Jayang Hyundai 5,광진구
2025,11560,Yeongdeungpo-gu,13300,Daerim-dong,1.0,Land,608.0,1.0,2025-02-16,57300,43.92,0.0,12.0,,,1997.0,Apartment,Brokerage Transaction,서울 영등포구,1156013300,Hyundai 3rd,영등포구
2025,11560,Yeongdeungpo-gu,13300,Daerim-dong,1.0,Land,608.0,1.0,2025-02-16,57300,43.92,0.0,12.0,,20250314.0,1997.0,Apartment,Brokerage Transaction,서울 영등포구,1156013300,Hyundai 3rd,영등포구
2025,11380,Eunpyeong-gu,10300,Bulgwang-dong,1.0,Land,606.0,30.0,2025-02-16,59900,60.42,36.0,5.0,,,2022.0,Multiplex House,Direct Transaction,,1138010300,The Star Hill B,은평구
2025,11215,Gwangjin-gu,10400,Gwangjang-dong,1.0,Land,565.0,0.0,2025-02-16,153000,84.92,0.0,19.0,,,1995.0,Apartment,Brokerage Transaction,서울 광진구,1121510400,"Hyundai 8 (801 dong, 802 dong)",광진구
2025,11410,Seodaemun-gu,11900,Bukgajwa-dong,1.0,Land,481.0,0.0,2025-02-16,117300,84.92,0.0,5.0,,,2012.0,Apartment,Brokerage Transaction,"서울 마포구, 서울 서대문구",1141011900,DMC Raemian e comfortable world,서대문구
2025,11650,Seocho-gu,10200,Yangjae-dong,1.0,Land,154.0,2.0,2025-02-16,144500,73.15,0.0,3.0,,,1991.0,Apartment,Brokerage Transaction,서울 서초구,1165010200,dominant,서초구
2025,11680,Gangnam-gu,10100,Yeoksam-dong,1.0,Land,710.0,0.0,2025-02-16,315000,149.7,0.0,5.0,,,2001.0,Apartment,Brokerage Transaction,서울 강남구,1168010100,Hyundai Cartier 710,강남구
2025,11230,Dongdaemun-gu,10500,Dapsipni-dong,1.0,Land,1003.0,0.0,2025-02-16,131800,84.98,0.0,14.0,,,2014.0,Apartment,Brokerage Transaction,서울 동대문구,1123010500,Raemian We've,동대문구
2025,11410,Seodaemun-gu,12000,Namgajwa-dong,1.0,Land,377.0,0.0,2025-02-16,81000,59.97,0.0,13.0,,,2000.0,Apartment,Brokerage Transaction,서울 서대문구,1141012000,DMC Raemian Classis,서대문구
2025,11380,Eunpyeong-gu,10100,Susaek-dong,1.0,Land,417.0,0.0,2025-02-16,115000,84.87,0.0,12.0,,,2021.0,Apartment,Brokerage Transaction,서울 은평구,1138010100,DMC Lotte Castle Der First,은평구
2025,11170,Yongsan-gu,11200,Wonhyoro 1(iI)-ga,1.0,Land,41.0,0.0,2025-02-16,77000,38.61,0.0,3.0,,,2014.0,Apartment,Brokerage Transaction,서울 용산구,1117011200,Yongsan the Prime,용산구
2025,11380,Eunpyeong-gu,10300,Bulgwang-dong,1.0,Land,641.0,0.0,2025-02-16,75800,59.99,0.0,6.0,,,2010.0,Apartment,Brokerage Transaction,서울 은평구,1138010300,Bukhansan Hyundai Hill State 3rd Apartment,은평구
2025,11380,Eunpyeong-gu,11000,Jeungsan-dong,1.0,Land,258.0,0.0,2025-02-16,151500,84.96,0.0,8.0,,,2023.0,Apartment,Brokerage Transaction,서울 은평구,1138011000,DMC Central Zay (3 Complex),은평구
2025,11530,Guro-gu,10600,Gocheok-dong,1.0,Land,296.0,0.0,2025-02-16,53900,59.97,0.0,2.0,,,1999.0,Apartment,Brokerage Transaction,서울 구로구,1153010600,treatment,구로구
2025,11260,Jungnang-gu,10100,Myeonmok-dong,1.0,Land,1538.0,0.0,2025-02-16,25000,25.68,15.0,2.0,,,2017.0,Multiplex House,Brokerage Transaction,서울 중랑구,1126010100,Jooham Havenville,중랑구
2025,11380,Eunpyeong-gu,10900,Sinsa-dong,1.0,Land,170.0,12.0,2025-02-16,75750,59.97,0.0,10.0,Occupancy Right,,0.0,Apartment,Brokerage Transaction,서울 은평구,1138010900,New Year Station Doosan We've Treasure,은평구
2025,11200,Seongdong-gu,10200,Hawangsimni-dong,1.0,Land,1061.0,0.0,2025-02-16,93000,59.936,0.0,1.0,,,2004.0,Apartment,Brokerage Transaction,서울 성동구,1120010200,Wangsimni Punglim I One,성동구
2025,11200,Seongdong-gu,10200,Hawangsimni-dong,1.0,Land,1071.0,0.0,2025-02-16,125000,59.99,0.0,4.0,,,2017.0,Apartment,Brokerage Transaction,서울 성동구,1120010200,Wangsimnijai,성동구
2025,11170,Yongsan-gu,10800,Seogye-dong,1.0,Land,33.0,56.0,2025-02-16,81000,29.59,18.0,4.0,,,2023.0,Multiplex House,Brokerage Transaction,서울 용산구,1117010800,Seogye Raon Feliche,용산구
2025,11680,Gangnam-gu,10500,Samseong-dong,1.0,Land,2.0,0.0,2025-02-16,179000,59.67,0.0,5.0,,,1998.0,Apartment,Brokerage Transaction,서울 강남구,1168010500,Seokwang Apartment,강남구
2025,11650,Seocho-gu,10700,Banpo-dong,1.0,Land,18.0,1.0,2025-02-16,450000,84.93,0.0,6.0,,,2009.0,Apartment,Brokerage Transaction,서울 서초구,1165010700,Raemi -Hostage,서초구
2025,11410,Seodaemun-gu,11800,Hongeun-dong,1.0,Land,468.0,0.0,2025-02-16,73500,59.75,0.0,8.0,,,2021.0,Apartment,Brokerage Transaction,서울 서대문구,1141011800,Doosan We've 2nd in Bukhansan,서대문구
2025,11650,Seocho-gu,10800,Seocho-dong,1.0,Land,1686.0,9.0,2025-02-16,271000,84.94,0.0,12.0,,,2010.0,Apartment,Brokerage Transaction,서울 서초구,1165010800,Seocho shift e comfortable world,서초구
2025,11350,Nowon-gu,10400,Hagye-dong,1.0,Land,273.0,0.0,2025-02-16,52000,49.5,0.0,2.0,,,1989.0,Apartment,Brokerage Transaction,서울 노원구,1135010400,Rose (Siyoung 6),노원구
2025,11650,Seocho-gu,10800,Seocho-dong,1.0,Land,1757.0,0.0,2025-02-16,270000,59.99,0.0,24.0,,,2021.0,Apartment,Brokerage Transaction,서울 서초구,1165010800,Seocho Grandei,서초구
2025,11650,Seocho-gu,10800,Seocho-dong,1.0,Land,1757.0,0.0,2025-02-16,360000,100.41,0.0,13.0,,,2021.0,Apartment,Brokerage Transaction,서울 서초구,1165010800,Seocho Grandei,서초구
2025,11200,Seongdong-gu,12200,Yongdap-dong,3.0,Block,108.0,1.0,2025-02-16,109845,59.897,0.0,33.0,Pre-sale Right,,0.0,Apartment,Brokerage Transaction,서울 성동구,1120012200,Cheonggye River Verb view,성동구
2025,11650,Seocho-gu,10800,Seocho-dong,1.0,Land,1582.0,3.0,2025-02-16,30000,24.755,38.6411,3.0,,,2020.0,Officetel,Brokerage Transaction,서울 서초구,1165010800,Seocho Central iPark,서초구
2025,11710,Songpa-gu,11100,Bangi-dong,1.0,Land,89.0,0.0,2025-02-16,248000,100.82,0.0,1.0,,,1988.0,Apartment,Brokerage Transaction,서울 송파구,1171011100,Olympic athlete's village complex 1,송파구
2025,11230,Dongdaemun-gu,10600,Jangan-dong,1.0,Land,401.0,3.0,2025-02-16,37200,45.02,25.0,6.0,,,2017.0,Multiplex House,Brokerage Transaction,서울 동대문구,1123010600,Juhyun Housing (401-3),동대문구
2025,11650,Seocho-gu,10800,Seocho-dong,1.0,Land,1648.0,2.0,2025-02-16,126000,53.01,0.0,8.0,,,1999.0,Apartment,Brokerage Transaction,서울 서초구,1165010800,Seocho Hyundai,서초구
2025,11680,Gangnam-gu,11800,Dogok-dong,1.0,Land,963.0,0.0,2025-02-16,209000,84.97,0.0,5.0,,,1995.0,Apartment,Brokerage Transaction,서울 강남구,1168011800,Lucky (963),강남구
2025,11500,Gangseo-gu,10400,Gayang-dong,1.0,Land,1474.0,0.0,2025-02-16,117000,131.4,0.0,2.0,,,1993.0,Apartment,Brokerage Transaction,서울 강서구,1150010400,Daelim Kyungdong Apartment,강서구
2025,11410,Seodaemun-gu,11100,Hongje-dong,1.0,Land,82.0,0.0,2025-02-16,72500,84.77,0.0,1.0,,,1993.0,Apartment,Brokerage Transaction,서울 서대문구,1141011100,Hongje Hanyang,서대문구
2025,11230,Dongdaemun-gu,10600,Jangan-dong,1.0,Land,371.0,1.0,2025-02-16,82500,127.75,0.0,26.0,,,2002.0,Apartment,Brokerage Transaction,서울 동대문구,1123010600,Jangan Samsung Cherville,동대문구
2025,11710,Songpa-gu,11100,Bangi-dong,1.0,Land,124.0,3.0,2025-02-16,13000,41.38,22.0,-1.0,,,1996.0,Multiplex House,Brokerage Transaction,서울 송파구,1171011100,White Village,송파구
2025,11380,Eunpyeong-gu,10300,Bulgwang-dong,1.0,Land,242.0,49.0,2025-02-16,64400,71.93,40.0,5.0,,,2001.0,Multiplex House,Brokerage Transaction,서울 은평구,1138010300,Golden Artville (242-49),은평구
2025,11290,Seongbuk-gu,12800,Bomun-dong 6(yuk)-ga,1.0,Land,458.0,0.0,2025-02-16,97000,59.19,0.0,11.0,,,2017.0,Apartment,Brokerage Transaction,서울 성북구,1129012800,Bomun Park View,성북구
2025,11230,Dongdaemun-gu,10900,Hwigyeong-dong,1.0,Land,319.0,5.0,2025-02-16,7000,13.86,19.02,3.0,,,2002.0,Officetel,Brokerage Transaction,서울 동대문구,1123010900,Hwigyeong -dong Co -Up Residence,동대문구
2025,11710,Songpa-gu,11200,Ogeum-dong,1.0,Land,2.0,0.0,2025-02-16,158500,84.91,0.0,10.0,,,1988.0,Apartment,Brokerage Transaction,"서울 강동구, 서울 송파구",1171011200,Daelim,송파구
2025,11230,Dongdaemun-gu,10200,Yongdu-dong,1.0,Land,105.0,40.0,2025-02-16,19000,37.93,26.0,-1.0,,,1996.0,Multiplex House,Brokerage Transaction,서울 동대문구,1123010200,(105-40),동대문구
2025,11710,Songpa-gu,10800,Munjeong-dong,1.0,Land,618.0,0.0,2025-02-16,155400,84.964,0.0,16.0,,,2016.0,Apartment,Brokerage Transaction,서울 송파구,1171010800,Park Havio,송파구
2025,11590,Dongjak-gu,10900,Sindaebang-dong,1.0,Land,713.0,0.0,2025-02-16,84700,55.456,0.0,18.0,,20250315.0,2003.0,Apartment,Brokerage Transaction,서울 동작구,1159010900,Lotte Nakcheon University,동작구
2025,11470,Yangcheon-gu,10300,Sinwol-dong,1.0,Land,1063.0,0.0,2025-02-16,98700,84.984,0.0,16.0,,,2014.0,Apartment,Brokerage Transaction,서울 양천구,1147010300,Lotte Castle,양천구
2025,11470,Yangcheon-gu,10300,Sinwol-dong,1.0,Land,1063.0,0.0,2025-02-16,96500,84.984,0.0,14.0,,,2014.0,Apartment,Brokerage Transaction,서울 양천구,1147010300,Lotte Castle,양천구
2025,11560,Yeongdeungpo-gu,11400,Dangsan-dong 4(sa)-ga,1.0,Land,30.0,1.0,2025-02-16,132000,84.69,0.0,18.0,,,2000.0,Apartment,Brokerage Transaction,서울 영등포구,1156011400,Dangsan Hyundai 5th,영등포구
2025,11230,Dongdaemun-gu,10400,Jeonnong-dong,1.0,Land,10.0,0.0,2025-02-16,71700,59.34,0.0,16.0,,,2000.0,Apartment,Brokerage Transaction,서울 동대문구,1123010400,Jeonnong SK,동대문구
2025,11470,Yangcheon-gu,10200,Mok-dong,1.0,Land,966.0,0.0,2025-02-16,45000,41.06,0.0,3.0,,,2019.0,Apartment,Brokerage Transaction,서울 양천구,1147010200,Mokdong Everheim,양천구
2025,11560,Yeongdeungpo-gu,11500,Dangsan-dong 5(o)-ga,1.0,Land,43.0,0.0,2025-02-16,152800,59.98,0.0,24.0,,,2020.0,Apartment,Brokerage Transaction,서울 영등포구,1156011500,Dangsan Central I -Park,영등포구
2025,11290,Seongbuk-gu,13600,Hawolgok-dong,1.0,Land,88.0,64.0,2025-02-16,80500,84.14,0.0,15.0,,,2007.0,Apartment,Brokerage Transaction,서울 성북구,1129013600,Seongbuk Hill State (101),성북구
2025,11560,Yeongdeungpo-gu,11300,Dangsan-dong 3(sam)-ga,1.0,Land,565.0,0.0,2025-02-16,77700,49.963,0.0,6.0,,,2014.0,Apartment,Brokerage Transaction,서울 영등포구,1156011300,Dangsan Gyeryong -ri Schweil 3 Complex,영등포구
2025,11710,Songpa-gu,10200,Sincheon-dong,1.0,Land,17.0,0.0,2025-02-16,286500,121.63,0.0,23.0,,,2008.0,Apartment,Brokerage Transaction,서울 송파구,1171010200,Parkrio,송파구
2025,11650,Seocho-gu,10100,Bangbae-dong,1.0,Land,424.0,28.0,2025-02-16,215000,59.974,0.0,9.0,,,2013.0,Apartment,Brokerage Transaction,서울 서초구,1165010100,Lotte Castle Arte,서초구
2025,11410,Seodaemun-gu,11700,Yeonhui-dong,1.0,Land,740.0,0.0,2025-02-16,103500,115.06,0.0,15.0,,,2001.0,Apartment,Brokerage Transaction,서울 서대문구,1141011700,Support,서대문구
2025,11710,Songpa-gu,10200,Sincheon-dong,1.0,Land,17.0,0.0,2025-02-16,220000,84.9,0.0,1.0,,,2008.0,Apartment,Brokerage Transaction,서울 송파구,1171010200,Parkrio,송파구
2025,11710,Songpa-gu,10200,Sincheon-dong,1.0,Land,17.0,0.0,2025-02-16,231000,84.9,0.0,32.0,,,2008.0,Apartment,Brokerage Transaction,서울 송파구,1171010200,Parkrio,송파구
2025,11740,Gangdong-gu,10800,Seongnae-dong,1.0,Land,551.0,4.0,2025-02-16,27350,35.11,0.0,10.0,,,2014.0,Apartment,Brokerage Transaction,서울 강동구,1174010800,Polygonal,강동구
2025,11305,Gangbuk-gu,10300,Suyu-dong,1.0,Land,192.0,61.0,2025-02-16,44500,84.9,0.0,6.0,,,1997.0,Apartment,Brokerage Transaction,서울 강북구,1130510300,Yeongnam,강북구
2025,11500,Gangseo-gu,10100,Yeomchang-dong,1.0,Land,66.0,9.0,2025-02-16,85000,84.7,0.0,3.0,,,1990.0,Apartment,Brokerage Transaction,서울 강서구,1150010100,Yeomchang -dong Kang Woo -sung,강서구
2025,11380,Eunpyeong-gu,10200,Nokbeon-dong,1.0,Land,282.0,0.0,2025-02-16,103000,59.938,0.0,19.0,,,2019.0,Apartment,Brokerage Transaction,서울 은평구,1138010200,Hillstate Nokburn,은평구
2025,11200,Seongdong-gu,11200,Geumho-dong4(sa)-ga,1.0,Land,1553.0,0.0,2025-02-16,150000,59.98,0.0,8.0,,,2018.0,Apartment,Brokerage Transaction,"서울 성동구, 인천 부평구",1120011200,Hillstate Seoul Forest River,성동구
2025,11710,Songpa-gu,10200,Sincheon-dong,1.0,Land,17.0,0.0,2025-02-16,210000,59.95,0.0,8.0,,,2008.0,Apartment,Brokerage Transaction,서울 송파구,1171010200,Parkrio,송파구
2025,11290,Seongbuk-gu,13300,Jeongneung-dong,1.0,Land,1035.0,0.0,2025-02-16,81800,84.4,0.0,3.0,,,2009.0,Apartment,Brokerage Transaction,서울 성북구,1129013300,Jeongneung 2nd e-comfortable world,성북구
2025,11470,Yangcheon-gu,10200,Mok-dong,1.0,Land,926.0,7.0,2025-02-16,166000,84.99,0.0,10.0,,,1991.0,Apartment,Brokerage Transaction,서울 양천구,1147010200,Byeoksan,양천구
2025,11380,Eunpyeong-gu,10700,Eungam-dong,1.0,Land,769.0,0.0,2025-02-16,95000,59.96,0.0,6.0,,,2021.0,Apartment,Brokerage Transaction,서울 은평구,1138010700,Green Translation e comfortable world castle,은평구
2025,11470,Yangcheon-gu,10100,Sinjeong-dong,1.0,Land,743.0,2.0,2025-02-16,65500,59.66,0.0,7.0,,,2000.0,Apartment,Brokerage Transaction,서울 양천구,1147010100,Shinjeong 6 Hyundai,양천구
2025,11560,Yeongdeungpo-gu,10100,Yeongdeungpo-dong,1.0,Land,645.0,51.0,2025-02-16,33000,51.69,31.0,5.0,,,2010.0,Multiplex House,Brokerage Transaction,서울 영등포구,1156010100,Jeongseong Parkville,영등포구
2025,11740,Gangdong-gu,10700,Amsa-dong,1.0,Land,495.0,39.0,2025-02-16,31000,26.73,16.0,3.0,,,2014.0,Multiplex House,Brokerage Transaction,서울 강동구,1174010700,Jung Art Bill,강동구
2025,11680,Gangnam-gu,10100,Yeoksam-dong,1.0,Land,719.0,24.0,2025-02-16,21000,17.573,28.0423,12.0,,,2019.0,Officetel,Brokerage Transaction,서울 강남구,1168010100,Yeoksam Station Central Prugio City,강남구
2025,11410,Seodaemun-gu,12000,Namgajwa-dong,1.0,Land,376.0,0.0,2025-02-16,69000,59.4,0.0,13.0,,,1999.0,Apartment,Brokerage Transaction,서울 서대문구,1141012000,Southern Ga -dong Hyundai,서대문구
2025,11200,Seongdong-gu,10900,Geumho-dong1(il)-ga,1.0,Land,1823.0,0.0,2025-02-16,155000,59.983,0.0,14.0,,,2019.0,Apartment,Brokerage Transaction,서울 성동구,1120010900,e comfortable world Shin Kumho Park Hills,성동구
2025,11305,Gangbuk-gu,10100,Mia-dong,1.0,Land,4.0,0.0,2025-02-16,88000,84.98,0.0,7.0,,,2017.0,Apartment,Brokerage Transaction,서울 강북구,1130510100,Dream Forest Lotte Castle,강북구
2025,11350,Nowon-gu,10200,Wolgye-dong,1.0,Land,949.0,0.0,2025-02-16,73000,59.92,0.0,4.0,,20250306.0,2016.0,Apartment,Brokerage Transaction,서울 노원구,1135010200,Dream Forest SkView,노원구
2025,11350,Nowon-gu,10200,Wolgye-dong,1.0,Land,949.0,0.0,2025-02-16,73000,59.92,0.0,4.0,,,2016.0,Apartment,Brokerage Transaction,"서울 노원구, 서울 성북구",1135010200,Dream Forest SkView,노원구
2025,11680,Gangnam-gu,11500,Suseo-dong,1.0,Land,746.0,0.0,2025-02-16,104000,39.6,0.0,7.0,,,1993.0,Apartment,Brokerage Transaction,서울 강남구,1168011500,Magpie village,강남구
2025,11350,Nowon-gu,10500,Sanggye-dong,1.0,Land,1048.0,81.0,2025-02-16,17800,43.24,23.0,3.0,,,1996.0,Multiplex House,Brokerage Transaction,서울 노원구,1135010500,Soil mansion B,노원구
